title,author,type,view,like,coin,favorite,share,danmaku,pubdate,bvid,arcurl
同学眼中的我vs我眼中的自己,西维西师傅,生活,4047839,405589,7570,26597,4163,434,1743245782,BV1GXZAY7Eko,https://www.bilibili.com/video/BV1GXZAY7Eko
哈哈哈哈哈奶油大炮,牛小豪吖,生活,2045756,46695,3955,12479,2344,916,1743488343,BV1A9ZbYkEdy,https://www.bilibili.com/video/BV1A9ZbYkEdy
他抄的我啊啊！,风昼wind,生活,1706388,150759,5798,29387,5824,146,1743502669,BV1BkZtYcEtV,https://www.bilibili.com/video/BV1BkZtYcEtV
手把手教你成为顶尖打手:首先得有足够好的意识 要做到临危不乱的操作冷静面对 鲁莽并不是智慧的行动家 想要打出足够好的腰射就多看多学,南南南意,生活,2575552,9074,3231,80783,7,17,1743311246,BV1EqZqYxEhk,https://www.bilibili.com/video/BV1EqZqYxEhk
我是大懒杯,杜海皇,生活,3664105,151034,55767,55155,2093,16561,1743307200,BV1groRYXEPA,https://www.bilibili.com/video/BV1groRYXEPA
小时候的我以为...,黄一刀,生活,1053220,56335,1779,20209,720,1589,1743407821,BV1ddZnYMEmo,https://www.bilibili.com/video/BV1ddZnYMEmo
当未来伪人统治世界时 教你如何辨别伪人,不凉少年派,生活,5177874,200095,2426,16019,600,635,1743334346,BV1qKZzYsECx,https://www.bilibili.com/video/BV1qKZzYsECx
死手，快换啊！,阿星and阿奇,生活,1800426,43718,855,8676,377,238,1743499800,BV1VhZ4YSEGr,https://www.bilibili.com/video/BV1VhZ4YSEGr
"感谢粉丝！送了我""全球首款""会自己发电的解密盒！",GM的秘密基地,生活,977784,50136,23295,27198,2302,2039,1743514718,BV1z2Z8YKE8F,https://www.bilibili.com/video/BV1z2Z8YKE8F
上课不带笔，兜里全是花生米,刘二朵led,生活,5754572,75690,1128,20495,508,193,1743498000,BV1D7ZtY7ENu,https://www.bilibili.com/video/BV1D7ZtY7ENu
当淡人朋友遇上浓人小傀,赵得福啊,生活,1936078,59831,876,3108,156,174,1743413080,BV1GWZnYcEaH,https://www.bilibili.com/video/BV1GWZnYcEaH
预测近期网络梗：魔熊降世、搜牛肉面、菠萝奶之歌,江湖百晓生呀,生活,1126423,25732,992,27889,319,817,1743323738,BV1r6ZzYwEnY,https://www.bilibili.com/video/BV1r6ZzYwEnY
不同收入回家媳妇没做饭,道外大熊猫,生活,3187059,80147,893,11056,612,251,1743414981,BV1hCZJYtE54,https://www.bilibili.com/video/BV1hCZJYtE54
如何逼疯一个客服,蚊小九er,生活,2072539,78345,2570,52595,2196,842,1743331226,BV1bsZzYGEWK,https://www.bilibili.com/video/BV1bsZzYGEWK
班主任：怎么想的啊？回答我！Look in my eyes!,乡村教师日记,生活,620390,21474,3804,651,270,2319,1743424312,BV1beZpYwE9r,https://www.bilibili.com/video/BV1beZpYwE9r
如何证明你的超能力15,-布凡,生活,1325489,79254,1188,11438,214,261,1743417345,BV1kfZJY7Edi,https://www.bilibili.com/video/BV1kfZJY7Edi
现在二次元的术语新规,糖窝瓜,生活,1717330,73615,724,8515,7769,834,1743418090,BV1B8ZJYTEiA,https://www.bilibili.com/video/BV1B8ZJYTEiA
好气又好笑！这剧八卦属性拉满了！给医生们看上头了！【仁心俱乐部】,大物是也,生活,2018168,48940,17928,12348,4506,9571,1743588000,BV1R9fwYDE4B,https://www.bilibili.com/video/BV1R9fwYDE4B
对魔方使用三方封印吧！！,禹汁波の纱世里,生活,805084,66545,7079,8860,1451,587,1743566589,BV1X7fwYLEGX,https://www.bilibili.com/video/BV1X7fwYLEGX
很难想象这是发达国家消防员的饮食水平...,士口加I,生活,4820409,77120,2546,18881,1631,5109,1743256685,BV1Y3ZAYLENV,https://www.bilibili.com/video/BV1Y3ZAYLENV
【咩啊】这些东西，出了广东居然那么贵？,咩啊博士,生活,1949493,107262,383,5288,849,758,1743505200,BV1GfZtYnExq,https://www.bilibili.com/video/BV1GfZtYnExq
你觉得什么名字被叫的最多,小阿顺儿,生活,2797578,76305,1402,6381,349,1602,1743417450,BV1WdZJYJEXf,https://www.bilibili.com/video/BV1WdZJYJEXf
你看看你后边呢,D蚱蜢,生活,1175549,52314,5212,4441,3295,422,1743419005,BV1CnZJYVE3p,https://www.bilibili.com/video/BV1CnZJYVE3p
七八月份如果在大街上看到一个中国人后面跟着100个快热死的挪威人，不用怀疑，肯定是我,挪威老王,生活,2379495,248738,7671,12985,1635,1613,1743256903,BV1xnZAYuEfg,https://www.bilibili.com/video/BV1xnZAYuEfg
20年前“人去楼空”的甘肃小城，现在是什么样？,赖导AboutLai,生活,2370197,75250,66304,27649,11025,16297,1743588000,BV19jfPY9Eot,https://www.bilibili.com/video/BV19jfPY9Eot
世界尽头vs千年水城威尼斯！只有一天时间你会选哪个？,福乐小哥,生活,1507417,8001,1294,10497,37,259,1743427432,BV1SXZHYFEur,https://www.bilibili.com/video/BV1SXZHYFEur
愚人节别被学校骗了！,谢谢艺,生活,500874,81137,538,5805,8753,4973,1743423307,BV1jLZpY5E7G,https://www.bilibili.com/video/BV1jLZpY5E7G
90后这辈子第一次接受到的鼓励式教育,红豆稀饭中,鬼畜,5771304,889196,191378,242969,21125,2920,1743411600,BV1nwZEYqE2B,https://www.bilibili.com/video/BV1nwZEYqE2B
《晓艳天气预报》,张飞的小迷弟,鬼畜,1558673,197498,32837,55567,55772,1101,1743405968,BV1ArZnYUE9a,https://www.bilibili.com/video/BV1ArZnYUE9a
“那一天我终于参悟，什么是功夫”,卡拉肖克金,鬼畜,2848783,167253,15885,22362,2411,381,1743397159,BV1vVZEYFEDq,https://www.bilibili.com/video/BV1vVZEYFEDq
鬼知道甲亢哥看了几遍,怠惰的一休,鬼畜,4515719,422062,107680,126571,21367,7519,1743502403,BV1vDZtYRE6d,https://www.bilibili.com/video/BV1vDZtYRE6d
二郎显圣真君：回答我！,伊介书生,鬼畜,920365,60921,26450,14183,5253,1198,1743438794,BV1tZZWYeERt,https://www.bilibili.com/video/BV1tZZWYeERt
哈基米：我无怨无悔,法兰西诗歌剧,鬼畜,2311954,167381,45710,80226,51974,489,1743476400,BV1JjZsYHEHE,https://www.bilibili.com/video/BV1JjZsYHEHE
换位思考,对抗路第一人,鬼畜,2513237,235868,5417,23941,30358,1862,1743430737,BV1ZhZHY5EDQ,https://www.bilibili.com/video/BV1ZhZHY5EDQ
⚡甲 亢 分 你 一 半⚡,自动鬼畜中的WZ,鬼畜,1496571,52326,4684,7756,2314,216,1743479100,BV1wyZnY2E1R,https://www.bilibili.com/video/BV1wyZnY2E1R
⚡中 美 往 事⚡,快乐阿依,鬼畜,3821202,186421,23279,37774,27657,1292,1743219468,BV1QWZFYzEBd,https://www.bilibili.com/video/BV1QWZFYzEBd
⚡️ 甲 亢 彩 虹 小 白 马 ⚡️,哦呼w,鬼畜,4511611,331683,61900,64762,19749,1648,1743225571,BV1yCZwYeE8H,https://www.bilibili.com/video/BV1yCZwYeE8H
⚡我自己剪的时候也没绷住⚡,CD怪杰,鬼畜,1197889,236034,59197,49639,8116,33032,1743154474,BV141oXYGE6J,https://www.bilibili.com/video/BV141oXYGE6J
【哈基米FM】JOJO哈基之风 黑帮摇,65折,鬼畜,1690439,227219,50600,83860,50361,9086,1743170474,BV1VaoRYfEZH,https://www.bilibili.com/video/BV1VaoRYfEZH
“新时代的画面，像旧时代底片”,深夜摆烂者,鬼畜,1964199,287856,118741,80994,5732,4516,1743127200,BV1auZ5YjEmj,https://www.bilibili.com/video/BV1auZ5YjEmj
他们朝我扔粑粑,一根华仔,鬼畜,2525207,170856,7138,28630,12891,726,1743555600,BV1zyZ8YqEFR,https://www.bilibili.com/video/BV1zyZ8YqEFR
警察：证件在这呢！,魔骑墨奇,鬼畜,6013159,219515,6502,38574,5421,724,1743047100,BV1iAZNYbE9m,https://www.bilibili.com/video/BV1iAZNYbE9m
跑操的意义是什么？回答我！,修2,鬼畜,959923,77127,4643,12226,4883,1159,1743393600,BV1c4ZyYjEWs,https://www.bilibili.com/video/BV1c4ZyYjEWs
我自己剪的时候都没绷住,碧天蓝钻,鬼畜,1318985,165262,33998,50531,13112,55943,1743469200,BV1SrZ6YJEe1,https://www.bilibili.com/video/BV1SrZ6YJEe1
⚡“先帝.臣北伐之路好像跳楼机🖐😭🤚”⚡【填词】,入江南a,鬼畜,2111007,144819,68362,51464,12264,6049,1743122400,BV1pmZVYhE7M,https://www.bilibili.com/video/BV1pmZVYhE7M
【光头强】“到底多够优秀，才能成功获救”『心如止水』,筱虹虹,鬼畜,1358137,262847,86258,96954,5151,41010,1743134673,BV1zvoQYFEbi,https://www.bilibili.com/video/BV1zvoQYFEbi
阿嫲，我《出山》了,风生菌,鬼畜,2289621,160663,76595,63030,18079,2021,1742965178,BV1r6ovYQEBF,https://www.bilibili.com/video/BV1r6ovYQEBF
⚡️ M V P 的 消 失 ！⚡️,浅澄月,鬼畜,754849,58806,21447,24132,14802,2878,1743046200,BV1N7oiY4Eqn,https://www.bilibili.com/video/BV1N7oiY4Eqn
将这个视频发给你的群主，并什么也不说,阿白爱整活,鬼畜,766282,117788,2602,39838,69572,5999,1742706638,BV1M4XhY3Ed6,https://www.bilibili.com/video/BV1M4XhY3Ed6
内 个 大 战 内 个,卑鄙的南瓜骨头,鬼畜,947793,37253,2084,6672,2026,690,1743131805,BV1TnoQY6EX7,https://www.bilibili.com/video/BV1TnoQY6EX7
炸 的 最 猛 的 一 集,我叫小渔人,鬼畜,266776,27757,1932,6168,1905,489,1743314031,BV17CZqYHEtF,https://www.bilibili.com/video/BV17CZqYHEtF
洛洛：霹雳火寂寞了会找网约车吗？,明灯-专注脑洞一百年,鬼畜,2452278,168081,24850,44703,61182,1125,1742992467,BV15dovYrET1,https://www.bilibili.com/video/BV15dovYrET1
"""baby我们鬼畜区好像跳楼机""",爱狂三的星总,鬼畜,652500,97162,30626,25394,3033,22455,1743496982,BV159ZtY9EKf,https://www.bilibili.com/video/BV159ZtY9EKf
大张伟：甲亢哥你来中国了是吧！,狗子快乐屋,鬼畜,480218,23150,1552,3690,2461,345,1743211417,BV1tVZcYKEyg,https://www.bilibili.com/video/BV1tVZcYKEyg
⚡Look in my eyes⚡,白小鱼s,鬼畜,5944078,473538,167258,158426,59772,3348,1742042415,BV1ckQmY3Erc,https://www.bilibili.com/video/BV1ckQmY3Erc
我的U盘有CD吗？回答我！,风云熊,鬼畜,235748,8471,1574,1070,1837,93,1743437342,BV1SuZHYbEkW,https://www.bilibili.com/video/BV1SuZHYbEkW
看完不笑YY症,-大大诗-,鬼畜,1169601,198262,11988,77249,31749,300,1743161334,BV1ZAodYqEy2,https://www.bilibili.com/video/BV1ZAodYqEy2
💩过家家的游戏到此为止了💩,我在奥星做游戏,鬼畜,799649,93011,4590,28226,4676,508,1742637600,BV1y5XrYFE1L,https://www.bilibili.com/video/BV1y5XrYFE1L
【3月20号】蔡徐坤如今的演唱会现状,想上岸的小小鱼儿,鬼畜,1108610,60104,1396,4010,5754,6219,1742469995,BV1dsXNY1EDU,https://www.bilibili.com/video/BV1dsXNY1EDU
甲亢哥拜师菩提老祖,白熊ONEヽ,鬼畜,240536,10679,1093,2988,1257,172,1743396906,BV1F1ZEYME1t,https://www.bilibili.com/video/BV1F1ZEYME1t
当你和姐姐完美继承了父母的基因,狗子大本营,鬼畜,1069632,33541,80,1474,235,9061,1743159579,BV1jModYNEPS,https://www.bilibili.com/video/BV1jModYNEPS
♪babyこの恋はフリーフォール~♪日语填词完整版《跳楼机》/AI東 雪蓮,东洋雪莲,鬼畜,2878082,125484,63787,74216,25050,6619,1741968300,BV1n8QzY7ExB,https://www.bilibili.com/video/BV1n8QzY7ExB
当00后老了以后,猫meme打工发疯版,鬼畜,163645,11535,89,1155,826,22,1743524436,BV16dZfYDEwC,https://www.bilibili.com/video/BV16dZfYDEwC
毒蛇钻进男厕所！好心提醒被同学当成恶作剧,扶栏kencorn,鬼畜,442099,42613,1186,8674,5520,235,1743442204,BV16aZWYHEVv,https://www.bilibili.com/video/BV16aZWYHEVv
《我喜欢女的》,杨只猪o,鬼畜,2610092,200282,754,14166,5580,192,1742722947,BV1cNXYYPEyA,https://www.bilibili.com/video/BV1cNXYYPEyA
信之卡比2 腰椎间盘突出最后一节的怀孕战,阿我饿一屋雨,鬼畜,512395,80168,6517,23220,2946,1145,1743073864,BV1iEZ3YkELf,https://www.bilibili.com/video/BV1iEZ3YkELf
“不是只有伟大的艺术家才能做出好作品”,洛温阿特金森,鬼畜,6245370,721303,394675,302251,32220,24080,1710496972,BV1w1421Q7V1,https://www.bilibili.com/video/BV1w1421Q7V1
“我闻着面包香，来到了街中央”,嗷嗷夜,鬼畜,218175,22295,5921,10885,1165,161,1743417002,BV1xdZJYJE5N,https://www.bilibili.com/video/BV1xdZJYJE5N
⚡冰と僕らと(memes remix),RizonCae,鬼畜,2378648,130078,47084,99617,39969,580,1732619391,BV1fPzGYKEKB,https://www.bilibili.com/video/BV1fPzGYKEKB
【蓝蓝路】 世界如此可爱,bili_67169714501,鬼畜,273655,65975,14221,18301,2099,2993,1743155100,BV1NyoDYNEBq,https://www.bilibili.com/video/BV1NyoDYNEBq
【大侦探RAP】累了充充癫，癫量无极限！,董润祺,鬼畜,150298,7040,809,579,80,50,1743396749,BV12uZJYDExx,https://www.bilibili.com/video/BV12uZJYDExx
🧊姨 动🥒超 祥 大 冒 险⚡【洗脑循环】,莉可Kurisu,鬼畜,2982885,279898,58058,90484,96827,5157,1742534040,BV1RxXqYNEyH,https://www.bilibili.com/video/BV1RxXqYNEyH
《梦的光点》，但是废话文学,咆哮丶土拨鼠,鬼畜,2844506,224710,15587,34425,17572,1299,1741406400,BV1z79CYfEpc,https://www.bilibili.com/video/BV1z79CYfEpc
“女生见男生的最高礼仪”,Doomer小剧场,鬼畜,184005,9526,9,1072,1121,34,1743329928,BV1WhZzYMEmy,https://www.bilibili.com/video/BV1WhZzYMEmy
天气预报得了MVP,黄花大长虫,鬼畜,2041031,225936,20297,52091,25493,1191,1741665000,BV1NgRJYgEZs,https://www.bilibili.com/video/BV1NgRJYgEZs
“兴汉咫尺难触摸，怎不使英雄泪落——循迹”,迪蓝,鬼畜,61688,14490,4169,5939,196,532,1743386400,BV1XBZ6YHErB,https://www.bilibili.com/video/BV1XBZ6YHErB
Omg it's 偶像（我推的孩子）,我王小桃要上一档,鬼畜,117807,7429,1020,1468,267,116,1743597397,BV1wKfKYgErC,https://www.bilibili.com/video/BV1wKfKYgErC
【原曲不使用】电棍：♿️Xenogenesis♿️,Riddler_R,鬼畜,235373,45951,7263,19605,3185,258,1742053277,BV1CpQDYDEsz,https://www.bilibili.com/video/BV1CpQDYDEsz
当你获得一个特殊能力,猫meme日常1,鬼畜,2109435,138118,654,14460,393,976,1741437669,BV1thRpYpE4V,https://www.bilibili.com/video/BV1thRpYpE4V
得 意 忘 形,不抽象的真菌零_Jack,鬼畜,258111,23998,724,9522,1285,1251,1743331964,BV1W9ZBYeEyN,https://www.bilibili.com/video/BV1W9ZBYeEyN
詹姆士广播体操,嗨皮的小剪刀,鬼畜,1844084,169026,12808,56041,25680,2570,1742086800,BV1WCQSYEE7j,https://www.bilibili.com/video/BV1WCQSYEE7j
这证件怎么尖尖的?,肥鸡煲,鬼畜,302226,6286,101,2223,125,78,1743393701,BV1c6ZEYrEPf,https://www.bilibili.com/video/BV1c6ZEYrEPf
雷欧：回答我！look in my eyes!,我不是青丝,鬼畜,2575978,129231,31070,41969,26495,1228,1742360329,BV1tCQdYkEt6,https://www.bilibili.com/video/BV1tCQdYkEt6
【面筋哥×波澜哥】我的烤面筋，融化你的心！,还有一天就放假了,鬼畜,62306231,2146277,2126747,1559064,766272,490414,1521797114,BV1GW411g7mc,https://www.bilibili.com/video/BV1GW411g7mc
刘邦：都说我刘邦是怂包不敢跟项羽对掏 那我问你是谁2万人追着我52万人打,松雪渡,鬼畜,1380172,80992,2269,13025,5109,605,1742879154,BV1CBoWYWETf,https://www.bilibili.com/video/BV1CBoWYWETf
“我要采一朵花送给自己”,渡河赏金杀手,鬼畜,1283248,224535,18488,52831,7771,715,1742608800,BV1ZgXyYbEq6,https://www.bilibili.com/video/BV1ZgXyYbEq6
甲亢哥：大张伟，你根本没在北京，你躲哪儿去了？,树深时见鹿dear,鬼畜,667655,11715,734,1710,1344,229,1743073046,BV1WyZ3YREPa,https://www.bilibili.com/video/BV1WyZ3YREPa
“无人欣赏的艺术，像现实的底片”,消失的四次元口袋,鬼畜,251327,23785,5308,8830,424,172,1743412204,BV1tbZnYoEsA,https://www.bilibili.com/video/BV1tbZnYoEsA
“民声跪阶泪流，喊青天血依旧”,不服气的三好青年,鬼畜,528500,41715,13524,14571,1167,145,1743562800,BV1RGZ8YbEgg,https://www.bilibili.com/video/BV1RGZ8YbEgg
亲 兄 妹,酸奶煎个蛋,鬼畜,1388030,68079,4355,26776,6491,1507,1742839217,BV1LLoUYjEeq,https://www.bilibili.com/video/BV1LLoUYjEeq
⚡发给你的好友什么都不说⚡,酷酷科技开发工作室,鬼畜,1411063,150039,4781,43253,74749,2800,1741405299,BV1PJ9QY8Eh9,https://www.bilibili.com/video/BV1PJ9QY8Eh9
我到底在玩迷你世界，还是我的世界？,传奇白给大师114514,鬼畜,201558,8099,288,1365,140,37,1743316946,BV19MZqYLEjA,https://www.bilibili.com/video/BV19MZqYLEjA
“我摇着羽扇，登临长安未央”,青丝暮成雪O_o,鬼畜,269201,45273,12819,14980,1065,1573,1743040800,BV1peZNYMEXE,https://www.bilibili.com/video/BV1peZNYMEXE
老佛爷开战宣言,咆哮的OneFan,鬼畜,462470,34790,3501,14400,2700,274,1743141600,BV1ZuXYY8EX1,https://www.bilibili.com/video/BV1ZuXYY8EX1
are you lost?,云line,鬼畜,676243,158510,15212,64267,3607,466,1741942844,BV1WUQgYrEXV,https://www.bilibili.com/video/BV1WUQgYrEXV
⚡老登，我们的感情好像失重机⚡,暂离二度,鬼畜,1516722,81364,15238,29229,15659,362,1741944600,BV1HjQGYGERv,https://www.bilibili.com/video/BV1HjQGYGERv
⚡九 族 快 乐 诗⚡,快乐阿托,鬼畜,436785,16286,409,3187,935,213,1743042645,BV1vRZTYaEG4,https://www.bilibili.com/video/BV1vRZTYaEG4
当吵架时被女朋友说丑,猫meme的毛坯人生,鬼畜,378497,12101,65,742,431,28,1743589813,BV1DxfKYxECt,https://www.bilibili.com/video/BV1DxfKYxECt
电棍:♿LOSER♿（重制版）,梦梦梦魇魇,鬼畜,98682,13198,3992,7609,1747,145,1743430933,BV1rpZHYSEvg,https://www.bilibili.com/video/BV1rpZHYSEvg
“我们的感情好像数学题”,龙大人不喷火,鬼畜,3144967,181960,43088,62993,24514,648,1741777200,BV1VxQ7Y6ENb,https://www.bilibili.com/video/BV1VxQ7Y6ENb
“寄出去的信，拆开以后回忆更上瘾”『未闻花名』,AT-15A,鬼畜,690607,147244,67451,50049,6376,10705,1741838400,BV1eaQGYcEpu,https://www.bilibili.com/video/BV1eaQGYcEpu
猜你想看:❤甲亢哥vs小白马❤,我叫瞬哥qaq,鬼畜,422659,30386,1938,11460,4883,96,1743226180,BV1ykZwYNEfN,https://www.bilibili.com/video/BV1ykZwYNEfN
Baby我们的感情好像叮咚机♿让我用力的开口却发不出爱音,大水母绚烂,鬼畜,4007931,137798,69224,71027,40855,1196,1740492297,BV1NRPie2Exp,https://www.bilibili.com/video/BV1NRPie2Exp
王宝强+卓别林，这么剪《棋士》要火了！,默片老顽童,鬼畜,77665,5153,1169,805,238,479,1743388200,BV1mEZqYBEqG,https://www.bilibili.com/video/BV1mEZqYBEqG
小明剑魔单曲❄️Town In Go❄️,九夜听风,鬼畜,1172108,133547,30502,42563,33095,1537,1741605055,BV1TdR5YPEi3,https://www.bilibili.com/video/BV1TdR5YPEi3
“我的故事总是发生在夏天”,-胡莱克修斯-,鬼畜,677666,65249,22115,20232,2536,2571,1742529600,BV1b7XBY8EjH,https://www.bilibili.com/video/BV1b7XBY8EjH
人民的分红4.0,枫祁小峰,鬼畜,1770343,97380,2822,11591,5538,1241,1741504516,BV1qHRbYXE5m,https://www.bilibili.com/video/BV1qHRbYXE5m
⚡怀中抱妹，伤害翻倍⚡,诶嘿Reiko,鬼畜,59147,6816,1935,2554,456,412,1743422400,BV1ThZnYxEWA,https://www.bilibili.com/video/BV1ThZnYxEWA
爱，死亡和鸡！！！,万灵缝合厂,鬼畜,2055098,194973,33991,41017,8024,8332,1741923998,BV1PtQuYTEt3,https://www.bilibili.com/video/BV1PtQuYTEt3
用AI将承太郎和迪奥的声线互换,抽象小怪君,鬼畜,367445,20732,340,4596,1216,180,1743219060,BV1PUoXYgEh5,https://www.bilibili.com/video/BV1PUoXYgEh5
b站一定要有鬼畜！！✍🏻✍🏻✍🏻🖐😭🤚🖐😭🤚🖐😭🤚,核动力路灯,鬼畜,449624,74108,14868,16206,1958,975,1741338300,BV1rqRTYAEib,https://www.bilibili.com/video/BV1rqRTYAEib
哆啦Ave睦,小猪P_,鬼畜,1727748,134799,47978,61622,37159,2197,1739071827,BV1APN1eiEQo,https://www.bilibili.com/video/BV1APN1eiEQo
把世界调成静音，聆听凯南开E的声音✋🤪🤚,p0w3rfu1,鬼畜,1031815,21594,1372,5690,3891,143,1741082066,BV1R49nYWEPT,https://www.bilibili.com/video/BV1R49nYWEPT
《抗寒蚊子的研究报告》（假）,小鸟游呆毛,鬼畜,474312,44843,369,9364,1524,677,1743134002,BV16YoQYhEfJ,https://www.bilibili.com/video/BV16YoQYhEfJ
🧊你是内该内🌈阳光彩虹TGW⚡【洗脑循环】,DJG杰哥,鬼畜,161666,21575,2955,8787,4738,155,1743219900,BV1RjoZYiEhs,https://www.bilibili.com/video/BV1RjoZYiEhs
⚡️我要采一朵花 送给妈妈⚡️,坤坤不会整活,鬼畜,581068,51528,6574,17613,7448,5133,1742543365,BV19aXrY2Efx,https://www.bilibili.com/video/BV19aXrY2Efx
脑子不全,是千下,鬼畜,294999,17223,560,1960,1263,145,1743492568,BV17bZbYfEwx,https://www.bilibili.com/video/BV17bZbYfEwx
英国环卫工一小时工资挑战，失败！,吉吉国民道理,鬼畜,81562,6079,59,429,86,43,1743478217,BV13bZsYVEra,https://www.bilibili.com/video/BV13bZsYVEra
AI眼中的饥荒真人版 2.0,一朵五颜六色的白云,鬼畜,153427,4743,376,925,1206,146,1743328979,BV1YGZzYnEcL,https://www.bilibili.com/video/BV1YGZzYnEcL
《贵投儿子小头尕娃》,咕叽ペ,鬼畜,174938,26519,4257,9494,3378,127,1743309379,BV1FjZBYfE7p,https://www.bilibili.com/video/BV1FjZBYfE7p
扉间：“斑你把唯一的宇智波给...”,火影零七,鬼畜,127042,7617,292,1647,368,140,1743390089,BV1dRZEYcEN2,https://www.bilibili.com/video/BV1dRZEYcEN2
曹丕：我为难曹植了吗？回答我！,王与也行,鬼畜,1699521,93091,2339,13241,5499,579,1742483638,BV1eZXYYoEbE,https://www.bilibili.com/video/BV1eZXYYoEbE
⚡《跳楼只因》⚡“就承认还是在意吧，是小黑子也可以”,这不秋水嘛,鬼畜,241993,13901,3004,3521,1616,1001,1743263314,BV1cyZaYjE4z,https://www.bilibili.com/video/BV1cyZaYjE4z
这个蓝V普法还用转音？？,海口警方,鬼畜,63852,10436,230,307,143,85,1743477757,BV1oAZtYoETK,https://www.bilibili.com/video/BV1oAZtYoETK
暂时挪用公司的100万资金，到余额宝，违法吗？,虚拟小莲258,鬼畜,1424939,27435,823,1015,284,235,1741395600,BV1ij9DYkEin,https://www.bilibili.com/video/BV1ij9DYkEin
让日本观众惊掉下巴的“水之呼吸”！丝滑流星锤硬控东京漫展,晓丹小仙女儿,舞蹈,7521954,722024,53563,130143,9481,8811,1743586200,BV1ZNfwYWEvZ,https://www.bilibili.com/video/BV1ZNfwYWEvZ
Speed甲亢哥成都与f3篮团互动！,f3篮团花式篮球团舞,舞蹈,1539102,94986,2002,4083,1546,283,1743409137,BV1wyZnY2EHU,https://www.bilibili.com/video/BV1wyZnY2EHU
Nyanyanyanyanyanyanyanyanyanyanyanyanya！,樱庭芥子,舞蹈,3400358,631307,95764,128814,16032,32501,1743163200,BV1ocoQYpE84,https://www.bilibili.com/video/BV1ocoQYpE84
重生之我在我妈旁边当跳蚤,小糖发财,舞蹈,918069,158938,2315,39997,1276,130,1743463800,BV1HTZpYSE2h,https://www.bilibili.com/video/BV1HTZpYSE2h
机械傩舞这次把教授控住了,小汤师傅爱跳舞,舞蹈,2188678,189668,4371,21037,1987,262,1743247669,BV1sKZPYBEud,https://www.bilibili.com/video/BV1sKZPYBEud
从人类到『Jo级生物』的必经之路：我好像是在跑步机上觉醒了替身【酸梨大王】,酸梨大王,舞蹈,4199215,327366,11903,61307,7475,343,1743156000,BV12coXYGEhV,https://www.bilibili.com/video/BV12coXYGEhV
【NCT】MARK《+82 Pressin' (Feat. 楷灿)》Dance Practice,NCT,舞蹈,227487,20480,8923,8518,3495,749,1743418800,BV18xZnYfEdf,https://www.bilibili.com/video/BV18xZnYfEdf
时隔5年，我把《囍》跳到了东京漫展，是时候给外国人看看中式鬼新娘了,颀三73,舞蹈,1712331,46627,6881,27971,477,999,1743241213,BV17eZcYQEGa,https://www.bilibili.com/video/BV17eZcYQEGa
不潮不花钱,吴允博-球球,舞蹈,2168614,221710,19505,16709,5770,643,1741843273,BV1QzQcYdEkq,https://www.bilibili.com/video/BV1QzQcYdEkq
拖孩一定觉得自己很酷吧,藤圆拖孩er,舞蹈,203835,46913,1029,12424,301,22,1743412552,BV1YHZnYaEYh,https://www.bilibili.com/video/BV1YHZnYaEYh
"""feat.你""🌸テレパシ(DECO*27)",小巫酱w,舞蹈,261313,28568,1522,20613,322,887,1743326400,BV1mYZaYXEha,https://www.bilibili.com/video/BV1mYZaYXEha
侯佩岑组编舞师表示：没有逃过被抡的结局,Thea虾虾呀,舞蹈,862216,29712,409,1355,439,59,1743319325,BV1AUZiYFEvo,https://www.bilibili.com/video/BV1AUZiYFEvo
没有SHINee、没有太阳，就算阴天我也要跳出光芒！,兔熊乱忙,舞蹈,1895103,274897,19981,15128,1754,508,1742965091,BV1n6ovYQEZX,https://www.bilibili.com/video/BV1n6ovYQEZX
苏新皓 cover 权志龙《Home Sweet Home》舞蹈cha！,嗑糖少女000,舞蹈,1116017,30133,11852,15824,4240,2066,1736836331,BV1MucbeWEaN,https://www.bilibili.com/video/BV1MucbeWEaN
单主：跳舞毛会乱吗 我：请看,川贝枇杷鼠,舞蹈,799030,92004,720,3893,799,92,1741356339,BV14s92YDE2W,https://www.bilibili.com/video/BV14s92YDE2W
重庆taxi漫展打卡 #漫展 #cos #社恐 ＃浅跳一下#随拍,肖青天,舞蹈,5613838,498970,26750,85767,9446,5057,1742044283,BV1dRQmYwEYn,https://www.bilibili.com/video/BV1dRQmYwEYn
叶卡宝座能直达故宫？,yourEvaa,舞蹈,425453,30330,587,2461,135,223,1743488060,BV1uyZbYUEyd,https://www.bilibili.com/video/BV1uyZbYUEyd
永 劫 匹 配 大 厅【酸酸女团·咏春】,小师妹下山咯,舞蹈,251092,13560,1723,14146,454,225,1743588000,BV11bfFYFEzv,https://www.bilibili.com/video/BV11bfFYFEzv
【鱼肉肉】跳完才有力气吃饭,鱼肉肉pabo,舞蹈,265236,41473,1530,4960,102,51,1743515373,BV1qSZ8YPE3Y,https://www.bilibili.com/video/BV1qSZ8YPE3Y
听到这个调调我肯定是走不动道了～,Storm_Bamboo竹子,舞蹈,374654,29622,903,616,188,67,1743416401,BV1xoZJYUEAj,https://www.bilibili.com/video/BV1xoZJYUEAj
赞多在东京街头CHAOS！,赞多SANTA,舞蹈,8177818,290570,14119,18695,8883,5325,1741431804,BV1fKRpYzEA5,https://www.bilibili.com/video/BV1fKRpYzEA5
